,Latitude,Longitude
5332142,40.834335611,-73.939644856
5332348,40.672260603000005,-73.965029797
5332386,40.811588415,-73.91894056699999
5332413,40.622137689,-74.007321204
5332466,40.757970774,-73.871492729
5332467,40.865155015,-73.892996163
5332480,40.711483099,-73.995525067
5332625,40.683223196,-73.764295841
5332732,40.698937402,-73.934429961
5332769,40.672134546,-73.976663023
5332796,40.548306379,-74.183955695
5332843,40.653578846,-73.915816919
5332859,40.849040238,-73.9048127
5332900,40.742741276,-73.978821598
5332934,40.706800627,-73.747372164
5332938,40.660003935,-73.961186838
5333017,40.682733884,-73.948370411
5333095,40.643535473,-74.013748416
5333310,40.632126217,-73.920552821
5333367,40.680689426,-73.943382107
5333513,40.837065429,-73.90864971
5333523,40.706022166,-73.822937355
5333580,40.855482533,-73.830929637
5333592,40.850532803,-73.91841598
5333693,40.650839821999995,-73.973344169
5333717,40.796424133,-73.962165528
5333784,40.674070226,-73.894449142
5333839,40.775785991999996,-73.907791415
5334096,40.668059233,-73.935368707
5334101,40.767569027,-73.87138034600001
5334104,40.772757776999995,-73.903502848
5334232,40.702397483,-73.73138276600001
5334293,40.647378391,-73.92796170000001
5334734,40.665321451,-73.949331891
5334766,40.856235315,-73.885039598
5334777,40.629984346,-73.923217744
5334908,40.683077693,-73.929087725
5334961,40.841694933,-73.911108193
5334985,40.824691167,-73.86087110300001
5334998,40.853303895,-73.89966640000002
5335021,40.770105754,-73.818745151
5335037,40.740233576,-73.927366925
5335064,40.657564271,-73.954888189
5335080,40.697236259,-73.730938345
5335238,40.815635776,-73.896930554
5335315,40.589492895999996,-73.970023803
5335349,40.614505011,-73.957442172
5335410,40.849721374,-73.91984834600001
5335486,40.61631804,-73.961604849
5335554,40.708210426,-73.79367593
5335597,40.677414696999996,-73.963127137
5335713,40.732874108000004,-73.817597974
5335977,40.804569516,-73.914264195
5336138,40.781589005,-73.79227502399999
5336146,40.793021598,-73.975826124
5336184,40.849408751,-73.890180451
5336204,40.590077769000004,-73.961576729
5336232,40.767177466,-73.917297876
5336261,40.800654436,-73.956315447
5336272,40.88220104,-73.88318653
5336301,40.655345114,-73.951512704
5336314,40.858556141,-73.87093326
5336442,40.687160684,-73.907964447
5336594,40.82705345,-73.916883805
5336601,40.705628483000005,-73.810141597
5336607,40.711370806,-73.956868126
5336632,40.681080297,-73.788719464
5336663,40.887089188000004,-73.86778566699999
5336707,40.730398634000004,-73.824864258
5336788,40.679421114,-73.905433362
5336808,40.653488974,-73.909517345
5337131,40.613236213,-73.991079868
5337585,40.898753178,-73.874327758
5337682,40.844941233,-73.885427776
5337684,40.599617626,-74.132260144
5337772,40.869496978,-73.85513333
5337848,40.626054694000004,-74.003250857
5337918,40.864758883,-73.92282738
5337942,40.639876842,-73.972040585
5337967,40.881012405999996,-73.845648059
5338019,40.61631804,-73.961604849
5338050,40.877788706,-73.87383220000001
5338066,40.861102072,-73.90021499
5338174,40.771550221999995,-73.797743504
5338336,40.856004143,-73.887194487
5338491,40.747681593,-73.789926599
5338523,40.724854984000004,-73.86173254
5338528,40.614505011,-73.957442172
5338543,40.888472915,-73.904343938
5338560,40.841224391,-73.92076572399999
5338567,40.770378173000005,-73.894220691
5338589,40.739707106,-73.825518209
5338598,40.698175478,-73.901371248
5338614,40.754407986,-73.87899994
5338665,40.714656959,-73.939987695
5338666,40.715030286,-73.940063111
5338956,40.690225566,-73.829931536
5338968,40.756842828,-73.993793057
5339085,40.68414472,-73.942621998
5339144,40.825668512,-73.84800221
5339176,40.714656959,-73.939987695
5339230,40.776440302,-73.80509428
5339247,40.676818282,-73.87574461
5339292,40.669974986,-73.935186608
5339801,40.832513725,-73.914546188
5339885,40.715030286,-73.940063111
5339992,40.851195238,-73.89883821
5339996,40.707838205,-73.805320112
5340017,40.670667125,-73.875644318
5340037,40.782131911,-73.983918497
5340204,40.861293026,-73.864124136
5340208,40.675043898,-73.896675557
5340320,40.800120034,-73.967035849
5340338,40.677654048,-73.91311864800001
5340410,40.879047073,-73.86763893199999
5340413,40.816627328,-73.940860356
5340414,40.879047073,-73.86763893199999
5340425,40.754343158000005,-73.897014561
5340428,40.844941233,-73.885427776
5340491,40.672529100000006,-73.896030558
5340533,40.695658591,-73.832564647
5340853,40.789442767,-73.847380708
5340934,40.696592115,-73.783390715
5341164,40.745478176,-73.791781316
5341180,40.793248728,-73.842565064
5341183,40.761645718000004,-73.98843929
5341213,40.854027406,-73.927528234
5341216,40.816627328,-73.940860356
5341283,40.745478176,-73.791781316
5341352,40.629540745,-73.906145311
5341369,40.852095535,-73.892796674
5341398,40.827807321,-73.848514038
5341443,40.656081786,-73.91922322
5341522,40.697108574,-73.973632206
5341565,40.697888492,-73.956801115
5341636,40.606902663,-73.98049613
5341655,40.674785071,-73.95503877
5341768,40.674213728000005,-73.915304191
5341814,40.548286529,-74.197557112
5341846,40.706958495,-73.81616483399999
5341850,40.713542051,-73.813744286
5342217,40.727210671,-73.75111559999999
5342240,40.746662017,-73.769185338
5342247,40.827860136999995,-73.874179809
5342271,40.659690989,-73.901384895
5342484,40.675094135,-73.824796785
5342500,40.682121981,-73.756126067
5342551,40.767619681,-73.894192581
5342577,40.731274554,-73.715105398
5342611,40.857790719,-73.898788413
5342690,40.775729145999996,-73.948749632
5342713,40.71272294,-73.81643390100001
5342766,40.853075279,-73.898744982
5342817,40.859336192,-73.90220955699999
5342871,40.564695496999995,-74.108674146
5342972,40.869360216,-73.882062929
5343074,40.68333735,-73.936615843
5343099,40.728989259,-74.000813252
5343100,40.633360823000004,-73.972486464
5343138,40.732092489,-73.89818553
5343204,40.856184446,-73.883579256
5343291,40.640751034000004,-74.086108333
5343380,40.70232825,-73.983757416
5343481,40.779578488,-73.810598742
5343630,40.590109349,-73.944773091
5343955,40.625122514,-74.077975545
5344019,40.731330041999996,-73.895783666
5344038,40.686325756,-73.95949486100001
5344039,40.770897725,-73.915083757
5344047,40.72474574,-73.994586152
5344050,40.632201429,-74.116753452
5344061,40.728267388,-74.000889011
5344111,40.686637669,-73.95677234600001
5344137,40.646404491,-73.97439817899999
5344183,40.735428383,-74.00413664
5344196,40.698439694,-73.831129539
5344226,40.743173478,-73.901824303
5344247,40.90113305,-73.843116199
5344414,40.68464468,-73.97410226
5344520,40.714656959,-73.939987695
5344608,40.719376229,-73.961671745
5344617,40.677414696999996,-73.963127137
5344621,40.661808034,-73.766822503
5344684,40.74492419,-73.98401409
5345010,40.650513288,-73.937987631
5345205,40.864336651,-73.861605236
5345281,40.651308856,-73.915744102
5345294,40.749992395999996,-73.87203866600001
5345309,40.882660543,-73.87896542600001
5345329,40.897260248,-73.86713243300001
5345394,40.619961581999995,-74.079032144
5345401,40.668506274,-73.851867783
5345527,40.687128601,-73.955766021
5345631,40.750568206,-73.855308943
5345659,40.604284041,-73.979999918
5345725,40.631909107,-74.123328007
5345763,40.617051503,-73.973454913
5345794,40.753487733,-73.766216449
5345799,40.759659475999996,-73.929475456
5345809,40.897757124,-73.862519526
5345977,40.789928224,-73.839044646
5346003,40.748791749,-73.811274554
5346278,40.678567258,-73.800134606
5346318,40.861914239,-73.84729393399999
5346324,40.597493846999996,-73.799887555
5346386,40.637624716,-73.945249009
5346401,40.703039256,-73.908061545
5346411,40.797546943,-73.972631706
5346443,40.709081757,-73.78682362800001
5346558,40.846636369,-73.91605332399999
5346650,40.857901887,-73.88557897
5346657,40.676374634,-73.95591015
5346661,40.870650255,-73.89949559899999
5346673,40.70275488,-73.82228241600001
5346721,40.596011813000004,-73.742116381
5346741,40.68639569,-73.955618673
5346767,40.880650847,-73.850378963
5346790,40.686246037,-73.762035186
5346840,40.677417987,-73.890582639
5346960,40.658626592,-73.89282645
5347072,40.709349481,-73.80958995399999
5347150,40.811588415,-73.91894056699999
5347155,40.706958495,-73.81616483399999
5347209,40.707349486999995,-73.896257586
5347280,40.606246041999995,-74.160493793
5347392,40.682344748,-73.928940679
5347416,40.662508986,-73.978601968
5347434,40.757738431,-73.929928688
5347435,40.72842633,-73.87917700199999
5347439,40.702596746,-73.7491373
5347446,40.675789955,-73.85111976
5347462,40.839652869,-73.85224565600001
5347480,40.728743312,-73.900672958
5347481,40.708044068,-73.89952795399999
5347482,40.736264831999996,-73.871097972
5347491,40.711761951999996,-73.78311056300001
5347649,40.879047073,-73.86763893199999
5347694,40.864318964,-73.86059297
5347746,40.591569725999996,-73.95114854100001
5347804,40.575869581999996,-74.09962095
5347805,40.79009352,-73.97861152600001
5347810,40.847067985,-73.939008008
5347859,40.70080008,-73.923857486
5347875,40.866815014000004,-73.901638156
5347894,40.751967378,-73.892293701
5347910,40.751427211999996,-73.765256401
5347915,40.786572506,-73.80427738899999
5347933,40.767333016,-73.78055053
5347952,40.906932393000005,-73.89652126
5347977,40.825621745999996,-73.946424013
5348023,40.679569085,-73.948203409
5348045,40.639608717,-74.120290333
5348068,40.734305681,-73.993690514
5348078,40.597217933,-73.741405943
5348322,40.785303731999996,-73.82071515
5348544,40.704346564,-73.899180072
5348574,40.778404755,-73.81459913399999
5348634,40.592228528,-73.94517461
5348684,40.705583063,-73.872830835
5348706,40.842686944,-73.846828469
5348722,40.721570125999996,-73.996422688
5348723,40.866745177,-73.885440827
5348746,40.614816354,-74.129163848
5348747,40.689931009,-73.937929338
5348805,40.773881736,-73.9880689
5348820,40.592228528,-73.94517461
5348840,40.65173197,-73.949172831
5348844,40.819509618000005,-73.953582535
5348855,40.698390081999996,-73.912168395
5348989,40.692586551,-73.959418937
5349087,40.645272431,-74.017377493
5349104,40.626281948,-73.962546567
5349159,40.681549532,-73.756697825
5349217,40.678675019,-73.964622639
5349271,40.616859834,-74.083109495
5349359,40.83367692,-73.817271033
5349469,40.730438117,-73.806654033
5349699,40.693873136,-73.86731416100001
5349879,40.588752037,-73.936770423
5349999,40.672449039,-73.93217405899999
5350009,40.593618719,-73.962049985
5350011,40.637892887,-73.994589592
5350084,40.728081537,-73.748943948
5350091,40.626389379,-73.912673828
5350135,40.861567319,-73.908518444
5350150,40.638142773,-73.99801612899999
5350192,40.686325756,-73.95949486100001
5350202,40.72359521,-73.988200564
5350208,40.652224051,-73.957857785
5350229,40.712715081,-73.989230525
5350243,40.898018727,-73.863242425
5350259,40.652000822,-73.963231279
5350279,40.847277155,-73.910442906
5350290,40.873057789,-73.847344276
5350291,40.766504079,-73.923923163
5350304,40.806031273,-73.956098799
5350310,40.647440226,-74.085911559
5350338,40.803916247,-73.967944215
5350487,40.791916581,-73.946526976
5350505,40.702099496,-73.831827156
5350509,40.641840303,-73.906337004
5350552,40.658777443000005,-73.733789435
5350619,40.813761613000004,-73.891474788
5350625,40.625911345,-74.076373376
5350628,40.825621745999996,-73.946424013
5350631,40.834806765,-73.89596489
5350658,40.679813953,-73.964149733
5351249,40.711352561,-73.763388388
5351296,40.726287775,-73.987796005
5351379,40.686323215,-73.87302261100001
5351391,40.589698258,-73.968173056
5351463,40.689661048000005,-73.953294304
5351492,40.778320316,-73.908961382
5351524,40.651631255,-73.951115377
5351651,40.593673941,-73.989833034
5351681,40.641887554,-73.979260779
5351735,40.827414051,-73.877945775
5351769,40.679461903,-73.908353633
5351813,40.737130923,-73.813974242
5351819,40.684932642,-73.94880499
5351923,40.678151866,-73.922206891
5351977,40.739922249,-73.88819935
5351988,40.745364409000004,-73.996583812
5351999,40.578470573000004,-73.95555358899999
5352173,40.731522314,-73.990926929
5352206,40.595324784,-73.95857424399999
5352433,40.870479052,-73.861408051
5352576,40.870479052,-73.861408051
5352677,40.663381996999995,-73.97953885
5352701,40.636229555,-73.994784289
5352786,40.870900381999995,-73.89082833
5352838,40.757776995,-73.812295877
5352849,40.716715075,-73.788372025
5352869,40.743937021,-73.866799441
5352918,40.679890628,-73.749806785
5352962,40.885946223000005,-73.85981346
5353081,40.844267444,-73.908516935
5353145,40.776412361999995,-73.94825084600001
5353196,40.689725074,-73.912471887
5353247,40.732147069,-73.981992959
5353273,40.853390759,-73.863901703
5353286,40.730322091,-73.732251608
5353368,40.781198238,-73.95961769600001
5353434,40.660003935,-73.961186838
5353576,40.670488350999996,-73.980246828
5353868,40.688490136,-73.847009598
5354011,40.649256563,-73.944093485
5354081,40.844378053,-73.89055018399999
5354128,40.550383532,-74.156646079
5354263,40.61377168,-73.964105959
5354363,40.626702538,-74.075322353
5354410,40.866008735,-73.869143605
5354412,40.822937021,-73.940052637
5354430,40.822937021,-73.940052637
5354434,40.604332239,-73.993151796
5354439,40.776288843,-73.908498393
5354503,40.715841464,-73.733774353
5354729,40.670518808000004,-73.861160256
5354753,40.737964597,-73.99826214699999
5354864,40.76416764,-73.823255679
5354962,40.70346436,-73.91475849300001
5355052,40.745121814,-73.78165223100001
5355115,40.879556723,-73.874230243
5355349,40.686886611,-73.954612344
5355351,40.710949086999996,-73.89457109899999
5355422,40.5761929,-73.964979298
5355636,40.83109986,-73.880233626
5355996,40.609583959,-73.95843934199999
5356215,40.765827289,-73.88010552
5356357,40.767363629,-73.788106393
5356359,40.681474492,-73.933253727
5356360,40.718077576999995,-73.856761124
5356378,40.701897642,-73.889565084
5356405,40.75267234,-73.894790202
5356430,40.666710164,-73.874051228
5356569,40.672389993,-73.897004116
5356588,40.704193748,-73.856120112
5356594,40.680332805,-73.93842499899999
5356660,40.702509275,-73.92686343
5356760,40.716755799,-73.746068243
5356839,40.631909182,-74.006680983
5356889,40.59031703,-73.942882641
5356944,40.66017171,-73.75217669
5356978,40.788077027,-73.947234248
5357316,40.511586338,-74.249303727
5357406,40.612673679000004,-74.146624536
5357506,40.741118836999995,-73.719087
5357507,40.663663349000004,-73.732681376
5357529,40.650612315,-74.002812394
5357600,40.802265875,-73.944246718
5357681,40.621961350999996,-73.985574486
5357748,40.787578024,-73.954973439
5357797,40.742833788,-73.99842802399999
5357815,40.616762708,-74.028986378
5357844,40.907854945,-73.906577126
5357916,40.749800416,-73.89379139399999
5357920,40.643959939,-73.979663719
5357949,40.659299895,-73.976335922
5357957,40.846864573000005,-73.916595198
5357966,40.619304915,-74.026808215
5357987,40.740277192,-73.816166728
5358050,40.717371897,-73.90081977
5358132,40.617587118,-74.083229267
5358235,40.861418203,-73.907387089
5358241,40.716423606999996,-73.85115525399999
5358282,40.662943465,-73.941429139
5358311,40.793306551,-73.963499945
5358331,40.760584241,-73.76150248
5358363,40.840047021,-73.851399092
5358403,40.827313476,-73.878874593
5358486,40.751942137,-73.883288619
5358643,40.885946223000005,-73.85981346
5358775,40.644572991,-73.98616416899999
5358823,40.738408837,-73.71759005199999
5358931,40.62505382,-73.930460646
5358971,40.687967523000005,-73.75702417
5359174,40.695122673,-73.779976811
5359277,40.733670358000005,-73.87803449399999
5359389,40.736641636,-73.999229243
5359422,40.726520701,-73.98463906
5359442,40.867395152,-73.882200188
5359561,40.72400587,-73.980458256
5359706,40.619242659,-74.078721513
5359747,40.701515561,-73.904265963
5359750,40.836288335,-73.927489736
